,CCS,PrecIntensity,PrecMz,Precursor,RetTime,reps,Sample
501,151.72,105468.5,237.1857,Z1MZ237TIM4P1,4.8785,2.0,SW218968-1
502,109.54499999999999,71468.0,161.0969,Z1MZ161TIM2P1,2.8615,2.0,SW218968-1
503,115.02,1336477.5,170.09744999999998,Z1MZ170TIM5P1,5.9795,2.0,SW218968-1
504,151.12,198237.5,262.1447,Z1MZ262TIM4P1,4.8919999999999995,2.0,SW218968-1
505,258.15,180150.0,826.26635,Z1MZ826TIM3P1,3.766,2.0,SW218968-1
506,113.17,174325.5,191.08634999999998,Z1MZ191TIM4P1,4.765499999999999,2.0,SW218968-1
507,135.155,217163.5,224.129,Z1MZ224TIM7P1,7.218500000000001,2.0,SW218968-1
508,120.02000000000001,14053.5,178.12349999999998,Z1MZ178TIM1P1,1.5134999999999998,2.0,SW218968-1
509,120.355,22661.5,178.12315,Z1MZ178TIM1P2,1.815,2.0,SW218968-1
510,268.185,105367.5,300.1984,Z2MZ300TIM1P1,1.7315,2.0,SW218968-1
511,175.58999999999997,1548917.0,381.1327,Z1MZ381TIM4P1,4.3545,2.0,SW218968-1
512,190.57999999999998,2852017.0,435.16775,Z1MZ435TIM5P1,5.232,2.0,SW218968-1
513,142.825,58869.5,343.909,Z1MZ343TIM3P1,3.0805,2.0,SW218968-1
514,204.36,607196.5,489.34045000000003,Z1MZ489TIM4P1,4.669499999999999,2.0,SW218968-1
515,208.53,3046866.5,489.34180000000003,Z1MZ489TIM4P2,4.852,2.0,SW218968-1
516,109.215,16719.0,184.92095,Z1MZ184TIM1P1,1.9055,2.0,SW218968-1
517,119.16,272031.0,171.1504,Z1MZ171TIM6P1,6.2805,2.0,SW218968-1
518,125.67,29772.5,196.17034999999998,Z1MZ196TIM2P1,2.9325,2.0,SW218968-1
519,214.505,264866.0,533.3656000000001,Z1MZ533TIM4P1,4.665,2.0,SW218968-1
520,218.28,2099436.0,533.3669500000001,Z1MZ533TIM4P2,4.8309999999999995,2.0,SW218968-1
521,105.1,100540.5,145.10205000000002,Z1MZ145TIM2P1,2.8569999999999998,2.0,SW218968-1
522,135.265,103634.5,261.1328,Z1MZ261TIM2P1,2.5340000000000003,2.0,SW218968-1
523,165.42000000000002,31177.0,310.1992,Z1MZ310TIM4P1,4.2989999999999995,2.0,SW218968-1
524,226.535,1293762.0,671.2887000000001,Z1MZ671TIM3P1,3.81,2.0,SW218968-1
525,108.82499999999999,35838.0,223.9436,Z1MZ223TIM1P1,1.1425,2.0,SW218968-1
526,289.515,239489.0,391.1811,Z2MZ391TIM5P1,5.333,2.0,SW218968-1
527,210.19,146314.5,583.1782499999999,Z1MZ583TIM3P1,3.9805,2.0,SW218968-1
528,190.02,33829.5,336.3263,Z1MZ336TIM5P1,5.865,2.0,SW218968-1
529,189.05,45114.0,336.3261,Z1MZ336TIM5P2,5.385,2.0,SW218968-1
530,139.76,10100.0,200.20164999999997,Z1MZ200TIM5P1,5.25,2.0,SW218968-1
531,111.67500000000001,16341.0,143.1187,Z1MZ143TIM2P1,2.1645000000000003,2.0,SW218968-1
532,104.12,20125.5,195.94844999999998,Z1MZ195TIM1P1,1.762,2.0,SW218968-1
533,165.445,20786.5,319.18025,Z1MZ319TIM4P1,4.7170000000000005,2.0,SW218968-1
534,107.815,81575.0,158.09705000000002,Z1MZ158TIM4P1,4.307499999999999,2.0,SW218968-1
535,107.575,120170.0,158.09730000000002,Z1MZ158TIM4P2,4.4334999999999996,2.0,SW218968-1
536,108.02000000000001,40600.5,158.09775,Z1MZ158TIM4P3,4.6819999999999995,2.0,SW218968-1
537,171.265,146132.5,433.92679999999996,Z1MZ433TIM3P1,3.0669999999999997,2.0,SW218968-1
538,116.475,160895.0,183.09575,Z1MZ183TIM4P1,4.516,2.0,SW218968-1
539,175.745,28580.5,453.2115,Z1MZ453TIM1P1,1.8929999999999998,2.0,SW218968-1
540,150.035,1470593.5,257.1685,Z1MZ257TIM3P1,3.901,2.0,SW218968-1
541,175.57999999999998,69804.5,365.1716,Z1MZ365TIM4P1,4.3505,2.0,SW218968-1
542,170.875,529622.5,365.30075,Z1MZ365TIM4P2,4.8785,2.0,SW218968-1
543,170.655,1917656.5,365.3779,Z1MZ365TIM4P3,4.8785,2.0,SW218968-1
544,181.14,115188.0,365.1704,Z1MZ365TIM4P4,4.1195,2.0,SW218968-1
545,168.845,469590.0,365.14715,Z1MZ365TIM4P5,4.102,2.0,SW218968-1
546,172.57999999999998,26619092.5,365.14144999999996,Z1MZ365TIM4P6,4.891500000000001,2.0,SW218968-1
547,170.57,179886.0,365.23294999999996,Z1MZ365TIM4P7,4.8785,2.0,SW218968-1
548,109.03999999999999,52000.5,167.91910000000001,Z1MZ167TIM2P1,2.819,2.0,SW218968-1
549,99.555,69193.0,131.08565,Z1MZ131TIM4P1,4.8695,2.0,SW218968-1
550,144.215,116417.0,233.1905,Z1MZ233TIM4P1,4.9795,2.0,SW218968-1
551,194.79000000000002,1772861.5,473.1331,Z1MZ473TIM3P1,3.364,2.0,SW218968-1
552,185.21,26540.5,473.1423,Z1MZ473TIM3P2,3.954,2.0,SW218968-1
553,186.48000000000002,6235877.0,473.147,Z1MZ473TIM3P3,3.7435,2.0,SW218968-1
554,121.55,27008.5,252.87630000000001,Z1MZ252TIM0P1,0.553,2.0,SW218968-1
555,121.065,87363.0,217.105,Z1MZ217TIM1P1,1.3599999999999999,2.0,SW218968-1
556,189.945,3823318.5,435.16645,Z1MZ435TIM3P1,3.355,2.0,SW218968-1
557,147.71,350467.5,367.12155,Z1MZ367TIM2P1,2.421,2.0,SW218968-1
558,163.94,277719.5,247.1787,Z1MZ247TIM3P1,3.6864999999999997,2.0,SW218968-1
559,156.375,179692.5,424.8984,Z1MZ424TIM6P1,6.3934999999999995,2.0,SW218968-1
560,126.275,22853.0,295.87334999999996,Z1MZ295TIM0P1,0.9415,2.0,SW218968-1
561,290.36,493121.0,411.1864,Z2MZ411TIM5P1,5.3285,2.0,SW218968-1
562,122.63,608018.5,188.11005,Z1MZ188TIM4P1,4.7524999999999995,2.0,SW218968-1
563,153.99,260395.0,343.9852,Z1MZ343TIM5P1,5.682,2.0,SW218968-1
564,165.405,242385.0,301.0765,Z1MZ301TIM6P1,6.066,2.0,SW218968-1
565,165.485,233834.0,301.07635,Z1MZ301TIM6P2,6.1705000000000005,2.0,SW218968-1
566,134.725,64418.5,211.18085000000002,Z1MZ211TIM3P1,3.487,2.0,SW218968-1
567,163.715,883592.0,337.1056,Z1MZ337TIM5P1,5.298,2.0,SW218968-1
568,170.39499999999998,170016.0,337.19795,Z1MZ337TIM5P2,5.695,2.0,SW218968-1
569,178.87,358703.0,337.23615,Z1MZ337TIM5P3,5.8005,2.0,SW218968-1
570,201.13,787805.5,443.33375,Z1MZ443TIM5P1,5.665,2.0,SW218968-1
571,180.63,1374204.5,456.1955,Z1MZ456TIM3P1,3.3165,2.0,SW218968-1
572,121.815,48106.0,177.12845,Z1MZ177TIM7P1,7.136,2.0,SW218968-1
573,142.505,1224104.5,225.19845,Z1MZ225TIM5P1,5.5905000000000005,2.0,SW218968-1
574,121.83,47854.0,189.12689999999998,Z1MZ189TIM2P1,2.8529999999999998,2.0,SW218968-1
575,153.43,84554.0,316.2119,Z1MZ316TIM1P1,1.5565,2.0,SW218968-1
576,156.22500000000002,83421.0,316.21145,Z1MZ316TIM1P2,1.6625,2.0,SW218968-1
577,170.44,835336.0,349.17785,Z1MZ349TIM5P1,5.0885,2.0,SW218968-1
578,152.45499999999998,146163.5,349.1835,Z1MZ349TIM5P2,5.695,2.0,SW218968-1
579,107.445,12252.5,138.128,Z1MZ138TIM5P1,5.5685,2.0,SW218968-1
580,116.295,34292.5,183.0946,Z1MZ183TIM1P1,1.793,2.0,SW218968-1
581,116.325,36955.5,183.0948,Z1MZ183TIM1P2,1.05,2.0,SW218968-1
582,116.44,79726.5,183.09535,Z1MZ183TIM1P3,1.6915,2.0,SW218968-1
583,105.24,157651.5,155.072,Z1MZ155TIM4P1,4.8185,2.0,SW218968-1
584,197.95499999999998,213369.5,449.14905,Z1MZ449TIM4P1,4.443,2.0,SW218968-1
585,113.795,28265.0,217.88580000000002,Z1MZ217TIM4P1,4.5555,2.0,SW218968-1
586,160.845,477289.5,365.12295,Z1MZ365TIM3P1,3.6220000000000003,2.0,SW218968-1
587,164.78,48458.5,365.2155,Z1MZ365TIM3P2,3.12,2.0,SW218968-1
588,98.61500000000001,45087.0,123.09285,Z1MZ123TIM5P1,5.8565000000000005,2.0,SW218968-1
589,178.505,125956.5,413.252,Z1MZ413TIM4P1,4.8565000000000005,2.0,SW218968-1
590,204.72,1268874.0,413.2662,Z1MZ413TIM4P2,4.726,2.0,SW218968-1
591,113.13999999999999,555260.5,215.89024999999998,Z1MZ215TIM5P1,5.381,2.0,SW218968-1
592,124.715,9703.5,215.1255,Z1MZ215TIM5P2,5.3934999999999995,2.0,SW218968-1
593,129.695,122659.0,203.1433,Z1MZ203TIM3P1,3.412,2.0,SW218968-1
594,129.305,150201.0,203.1435,Z1MZ203TIM3P2,3.5955000000000004,2.0,SW218968-1
595,129.195,229860.0,203.1432,Z1MZ203TIM3P3,3.2995,2.0,SW218968-1
596,124.505,46977.0,191.14485000000002,Z1MZ191TIM5P1,5.9535,2.0,SW218968-1
597,203.95999999999998,73404.5,408.30555,Z1MZ408TIM6P1,5.996499999999999,2.0,SW218968-1
598,144.5,2478400.0,279.09465,Z1MZ279TIM5P1,5.826,2.0,SW218968-1
599,163.615,465215.0,385.09275,Z1MZ385TIM3P1,3.7435,2.0,SW218968-1
600,235.34,128484.5,727.22645,Z1MZ727TIM3P1,3.7615,2.0,SW218968-1
601,119.59,17940.0,171.14960000000002,Z1MZ171TIM1P1,1.4740000000000002,2.0,SW218968-1
602,154.925,140229.5,228.23309999999998,Z1MZ228TIM5P1,5.4025,2.0,SW218968-1
603,160.49,337799.5,228.23315000000002,Z1MZ228TIM5P2,5.0755,2.0,SW218968-1
604,154.345,197336.0,228.23309999999998,Z1MZ228TIM5P3,5.193,2.0,SW218968-1
605,154.31,122891.5,228.23250000000002,Z1MZ228TIM5P4,5.5995,2.0,SW218968-1
606,196.06,162574.5,513.2243,Z1MZ513TIM5P1,5.04,2.0,SW218968-1
607,124.12,13679.0,269.9448,Z1MZ269TIM3P1,3.4695,2.0,SW218968-1
608,180.52499999999998,142661.0,433.2248,Z1MZ433TIM5P1,5.617,2.0,SW218968-1
609,149.555,740670.5,383.11654999999996,Z1MZ383TIM2P1,2.474,2.0,SW218968-1
610,163.92000000000002,213532.5,282.222,Z1MZ282TIM5P1,5.25,2.0,SW218968-1
611,164.035,559841.5,282.2229,Z1MZ282TIM5P2,5.9,2.0,SW218968-1
612,163.515,271431.0,282.22209999999995,Z1MZ282TIM5P3,5.5245,2.0,SW218968-1
613,148.155,24908.5,281.1017,Z1MZ281TIM3P1,3.1550000000000002,2.0,SW218968-1
614,116.605,226620.0,245.93385,Z1MZ245TIM0P1,0.632,2.0,SW218968-1
615,120.775,313624.5,245.96735,Z1MZ245TIM0P2,0.78,2.0,SW218968-1
616,129.29000000000002,121520.5,203.14325,Z1MZ203TIM4P1,4.0845,2.0,SW218968-1
617,129.615,168639.0,203.14350000000002,Z1MZ203TIM4P2,4.2415,2.0,SW218968-1
618,129.265,511517.5,203.1438,Z1MZ203TIM4P3,4.7524999999999995,2.0,SW218968-1
619,180.81,96399.5,397.17295,Z1MZ397TIM3P1,3.364,2.0,SW218968-1
620,175.765,107634.0,397.19725,Z1MZ397TIM3P2,3.8789999999999996,2.0,SW218968-1
621,108.08500000000001,38609.5,182.00995,Z1MZ182TIM6P1,6.2585,2.0,SW218968-1
622,201.875,30148.0,159.0231,Z2MZ159TIM3P1,3.556,2.0,SW218968-1
623,107.565,140714.5,158.09755,Z1MZ158TIM5P1,5.433,2.0,SW218968-1
624,206.455,66845.0,547.3325,Z1MZ547TIM2P1,2.085,2.0,SW218968-1
625,137.72000000000003,1507325.5,219.17605,Z1MZ219TIM5P1,5.071,2.0,SW218968-1
626,181.3,165336.5,347.16325,Z1MZ347TIM5P1,5.071,2.0,SW218968-1
627,176.82,50607.5,347.16185,Z1MZ347TIM5P2,5.163,2.0,SW218968-1
628,260.01,898158.0,829.2715499999999,Z1MZ829TIM3P1,3.7615,2.0,SW218968-1
629,140.82999999999998,203402.5,241.12324999999998,Z1MZ241TIM2P1,2.2335000000000003,2.0,SW218968-1
630,131.65,53760.0,220.1124,Z1MZ220TIM2P1,2.784,2.0,SW218968-1
631,135.305,61476.5,325.8877,Z1MZ325TIM0P1,0.78,2.0,SW218968-1
632,158.75,33622.0,304.1703,Z1MZ304TIM4P1,4.3985,2.0,SW218968-1
633,150.05,1211838.0,257.16864999999996,Z1MZ257TIM2P1,2.998,2.0,SW218968-1
634,230.365,225575.5,649.3047,Z1MZ649TIM3P1,3.8145,2.0,SW218968-1
635,124.3,36100.0,189.16445,Z1MZ189TIM4P1,4.5735,2.0,SW218968-1
636,122.08,15303.0,189.12305,Z1MZ189TIM4P2,4.569,2.0,SW218968-1
637,121.85499999999999,14217.5,189.12380000000002,Z1MZ189TIM4P3,4.665,2.0,SW218968-1
638,147.495,183611.0,346.0714,Z1MZ346TIM2P1,2.4385000000000003,2.0,SW218968-1
639,190.68,537604.5,437.16610000000003,Z1MZ437TIM5P1,5.1195,2.0,SW218968-1
640,173.825,88549.5,437.23565,Z1MZ437TIM5P2,5.5335,2.0,SW218968-1
641,185.17000000000002,67435.0,465.26570000000004,Z1MZ465TIM2P1,2.286,2.0,SW218968-1
642,116.11500000000001,20944.0,207.9847,Z1MZ207TIM1P1,1.2865,2.0,SW218968-1
643,111.11,113511.5,143.1189,Z1MZ143TIM3P1,3.6574999999999998,2.0,SW218968-1
644,168.06,204129.5,297.24055,Z1MZ297TIM5P1,5.4510000000000005,2.0,SW218968-1
645,245.22500000000002,144294.5,355.11175000000003,Z2MZ355TIM3P1,3.7615,2.0,SW218968-1
646,135.54500000000002,231213.5,224.1281,Z1MZ224TIM0P1,0.186,2.0,SW218968-1
647,135.39,172964.5,224.12745,Z1MZ224TIM0P2,0.539,2.0,SW218968-1
648,135.54500000000002,369361.5,224.12845,Z1MZ224TIM0P3,0.7625,2.0,SW218968-1
649,120.30000000000001,302965.5,177.128,Z1MZ177TIM2P1,2.609,2.0,SW218968-1
650,108.50999999999999,63582.0,140.06895,Z1MZ140TIM3P1,3.7569999999999997,2.0,SW218968-1
651,108.14500000000001,62348.5,140.0692,Z1MZ140TIM3P2,3.1675,2.0,SW218968-1
652,108.14500000000001,75730.5,140.06900000000002,Z1MZ140TIM3P3,3.569,2.0,SW218968-1
653,104.005,18230.5,180.9068,Z1MZ180TIM0P1,0.601,2.0,SW218968-1
654,111.64500000000001,14479.5,180.94395,Z1MZ180TIM0P2,0.5305,2.0,SW218968-1
655,183.06,127344.0,401.28774999999996,Z1MZ401TIM6P1,6.0355,2.0,SW218968-1
656,136.58499999999998,27426.5,245.13365,Z1MZ245TIM4P1,4.115,2.0,SW218968-1
657,136.285,43096.0,245.1338,Z1MZ245TIM4P2,4.407500000000001,2.0,SW218968-1
658,177.37,934916.5,361.19055000000003,Z1MZ361TIM5P1,5.084,2.0,SW218968-1
659,120.21000000000001,17541.5,178.12349999999998,Z1MZ178TIM7P1,7.2139999999999995,2.0,SW218968-1
660,180.03500000000003,2395844.5,355.28205,Z1MZ355TIM5P1,5.5600000000000005,2.0,SW218968-1
661,156.85000000000002,1465278.5,347.11165,Z1MZ347TIM3P1,3.1594999999999995,2.0,SW218968-1
662,147.485,83418.5,293.10995,Z1MZ293TIM5P1,5.4555,2.0,SW218968-1
663,130.68,6358.0,293.08415,Z1MZ293TIM5P2,5.7475000000000005,2.0,SW218968-1
664,147.25,22238.5,367.12149999999997,Z1MZ367TIM5P1,5.852,2.0,SW218968-1
665,157.60000000000002,18828.5,291.22915,Z1MZ291TIM5P1,5.026999999999999,2.0,SW218968-1
666,259.83,338219.0,831.27095,Z1MZ831TIM3P1,3.7615,2.0,SW218968-1
667,122.205,22061.5,189.12365,Z1MZ189TIM5P1,5.184,2.0,SW218968-1
668,122.56,25812.0,189.1242,Z1MZ189TIM5P2,5.577500000000001,2.0,SW218968-1
669,156.92000000000002,1066067.0,317.19870000000003,Z1MZ317TIM4P1,4.8185,2.0,SW218968-1
670,151.39499999999998,38804.0,352.9063,Z1MZ352TIM3P1,3.0715000000000003,2.0,SW218968-1
671,174.745,287665.0,341.26585,Z1MZ341TIM5P1,5.2805,2.0,SW218968-1
672,179.93,2151307.0,341.26694999999995,Z1MZ341TIM5P2,5.46,2.0,SW218968-1
673,117.28,11367.0,174.12835,Z1MZ174TIM2P1,2.653,2.0,SW218968-1
674,165.105,56965.0,309.211,Z1MZ309TIM3P1,3.2505,2.0,SW218968-1
675,152.865,124230.0,309.132,Z1MZ309TIM3P2,3.792,2.0,SW218968-1
676,170.26,563561.0,326.16195,Z1MZ326TIM5P1,5.263,2.0,SW218968-1
677,170.43,5407431.5,337.2015,Z1MZ337TIM3P1,3.304,2.0,SW218968-1
678,164.525,82767.0,242.24845,Z1MZ242TIM5P1,5.3675,2.0,SW218968-1
679,164.535,47013.0,242.24845,Z1MZ242TIM5P2,5.2805,2.0,SW218968-1
680,124.315,27875.0,194.118,Z1MZ194TIM0P1,0.41300000000000003,2.0,SW218968-1
681,124.755,61672.0,194.1173,Z1MZ194TIM0P2,0.518,2.0,SW218968-1
682,124.77000000000001,25232.0,194.11745,Z1MZ194TIM0P3,0.7885,2.0,SW218968-1
683,110.38499999999999,15475.0,204.00765,Z1MZ204TIM1P1,1.0899999999999999,2.0,SW218968-1
684,133.8,62056.5,213.16,Z1MZ213TIM2P1,2.6745,2.0,SW218968-1
685,178.45,5058332.0,379.1536,Z1MZ379TIM4P1,4.321,2.0,SW218968-1
686,174.86,1070819.5,379.1877,Z1MZ379TIM4P2,4.6259999999999994,2.0,SW218968-1
687,187.61,361208.5,379.30565,Z1MZ379TIM4P3,4.8565000000000005,2.0,SW218968-1
688,169.23000000000002,134120.5,327.2505,Z1MZ327TIM4P1,4.9315,2.0,SW218968-1
689,155.525,4653912.0,327.08169999999996,Z1MZ327TIM4P2,4.635,2.0,SW218968-1
690,128.95499999999998,28146.5,219.10559999999998,Z1MZ219TIM6P1,6.9355,2.0,SW218968-1
691,165.32,2783465.5,359.2411,Z1MZ359TIM4P1,4.4735,2.0,SW218968-1
692,95.53,238430.5,129.07065,Z1MZ129TIM3P1,3.076,2.0,SW218968-1
693,116.53,11749.5,275.891,Z1MZ275TIM6P1,6.5555,2.0,SW218968-1
694,145.655,1571230.5,235.173,Z1MZ235TIM4P1,4.765499999999999,2.0,SW218968-1
695,145.595,44563.5,235.30145,Z1MZ235TIM4P2,4.765499999999999,2.0,SW218968-1
696,145.3,451669.5,235.16989999999998,Z1MZ235TIM4P3,4.8870000000000005,2.0,SW218968-1
697,151.2,38659.0,214.21735,Z1MZ214TIM4P1,4.673,2.0,SW218968-1
698,114.255,194841.0,159.09625,Z1MZ159TIM4P1,4.224,2.0,SW218968-1
699,207.94,80127.5,569.3144,Z1MZ569TIM2P1,2.0765000000000002,2.0,SW218968-1
700,195.275,72640.5,712.8199,Z1MZ712TIM6P1,6.388999999999999,2.0,SW218968-1
701,168.995,195031.0,349.1416,Z1MZ349TIM4P1,4.9399999999999995,2.0,SW218968-1
702,175.345,114268.0,349.1414,Z1MZ349TIM4P2,4.4865,2.0,SW218968-1
703,168.815,21070.0,306.2785,Z1MZ306TIM4P1,4.874,2.0,SW218968-1
704,99.795,25319.0,131.08615,Z1MZ131TIM2P1,2.766,2.0,SW218968-1
705,112.675,10232.5,162.1277,Z1MZ162TIM5P1,5.665,2.0,SW218968-1
706,186.2,5290475.0,458.2853,Z1MZ458TIM4P1,4.8185,2.0,SW218968-1
707,138.95,19646.0,301.05905,Z1MZ301TIM2P1,2.4385000000000003,2.0,SW218968-1
708,145.33499999999998,128302.5,279.09355,Z1MZ279TIM0P1,0.08149999999999999,2.0,SW218968-1
709,145.7,72854.5,279.0925,Z1MZ279TIM0P2,0.6839999999999999,2.0,SW218968-1
710,132.1,57768.5,234.09275,Z1MZ234TIM5P1,5.734500000000001,2.0,SW218968-1
711,126.925,28736.0,213.092,Z1MZ213TIM3P1,3.425,2.0,SW218968-1
712,153.20999999999998,545937.0,349.1827,Z1MZ349TIM1P1,1.7315,2.0,SW218968-1
713,168.695,42460.0,256.26385,Z1MZ256TIM6P1,6.2410000000000005,2.0,SW218968-1
714,166.575,459792.0,498.90545,Z1MZ498TIM6P1,6.385,2.0,SW218968-1
715,126.1,1793048.0,239.09185000000002,Z1MZ239TIM2P1,2.4475,2.0,SW218968-1
716,126.21000000000001,42283.0,239.222,Z1MZ239TIM2P2,2.43,2.0,SW218968-1
717,218.815,514697.0,577.0874,Z1MZ577TIM5P1,5.3285,2.0,SW218968-1
718,156.005,150146.5,297.19725,Z1MZ297TIM4P1,4.6259999999999994,2.0,SW218968-1
719,141.315,16367.5,297.04229999999995,Z1MZ297TIM4P2,4.887499999999999,2.0,SW218968-1
720,195.285,878948.5,465.14295000000004,Z1MZ465TIM3P1,3.355,2.0,SW218968-1
721,118.61,20762.0,171.14995,Z1MZ171TIM7P1,7.262499999999999,2.0,SW218968-1
722,111.625,97956.0,194.01075,Z1MZ194TIM5P1,5.21,2.0,SW218968-1
723,184.79500000000002,135901.0,459.2795,Z1MZ459TIM1P1,1.9675,2.0,SW218968-1
724,123.595,263224.0,270.9465,Z1MZ270TIM3P1,3.0495,2.0,SW218968-1
725,292.9,102801.5,815.3989,Z1MZ815TIM4P1,4.224,2.0,SW218968-1
726,99.835,27007.0,131.0852,Z1MZ131TIM5P1,5.918,2.0,SW218968-1
727,194.73000000000002,566063.5,452.32259999999997,Z1MZ452TIM4P1,4.8185,2.0,SW218968-1
728,85.57,100802.5,265.0037,Z1MZ265TIM6P1,6.332000000000001,2.0,SW218968-1
729,155.595,540576.0,291.1583,Z1MZ291TIM4P1,4.412,2.0,SW218968-1
730,108.67,1381608.5,167.9181,Z1MZ167TIM0P1,0.7889999999999999,2.0,SW218968-1
731,108.6,164400.5,167.91785,Z1MZ167TIM0P2,0.073,2.0,SW218968-1
732,134.58,30098.0,251.0477,Z1MZ251TIM5P1,5.49,2.0,SW218968-1
733,259.025,1096319.5,881.2994000000001,Z1MZ881TIM3P1,3.7435,2.0,SW218968-1
734,155.405,32861.5,228.232,Z1MZ228TIM3P1,3.534,2.0,SW218968-1
735,155.35500000000002,27313.5,228.23255,Z1MZ228TIM3P2,3.7220000000000004,2.0,SW218968-1
736,135.26999999999998,22571.5,238.14395000000002,Z1MZ238TIM1P1,1.6400000000000001,2.0,SW218968-1
737,170.17000000000002,85602.5,280.26385000000005,Z1MZ280TIM5P1,5.385,2.0,SW218968-1
738,163.4,152927.5,340.20955000000004,Z1MZ340TIM3P1,3.3989999999999996,2.0,SW218968-1
739,152.475,22492.0,313.16295,Z1MZ313TIM5P1,5.743499999999999,2.0,SW218968-1
740,111.0,865961.5,179.06504999999999,Z1MZ179TIM2P1,2.91,2.0,SW218968-1
741,206.32999999999998,118877.0,559.1308,Z1MZ559TIM6P1,6.009,2.0,SW218968-1
742,183.64,147474.0,385.2922,Z1MZ385TIM5P1,5.206,2.0,SW218968-1
743,189.925,1204354.5,385.29205,Z1MZ385TIM5P2,5.46,2.0,SW218968-1
744,169.77499999999998,66507.0,411.16305,Z1MZ411TIM3P1,3.3255,2.0,SW218968-1
745,119.08,481313.5,173.13369999999998,Z1MZ173TIM5P1,5.215,2.0,SW218968-1
746,210.82,465118.0,507.32945,Z1MZ507TIM5P1,5.228,2.0,SW218968-1
747,150.95,146742.0,327.20095000000003,Z1MZ327TIM1P1,1.7315,2.0,SW218968-1
748,134.94,54714.5,327.8823,Z1MZ327TIM1P2,1.4785000000000001,2.0,SW218968-1
749,119.305,76064.5,158.15445,Z1MZ158TIM3P1,3.6220000000000003,2.0,SW218968-1
750,144.9,48473.5,344.91605000000004,Z1MZ344TIM3P1,3.0715,2.0,SW218968-1
751,117.985,21475.0,234.92284999999998,Z1MZ234TIM0P1,0.5525,2.0,SW218968-1
752,122.82,116251.0,250.8764,Z1MZ250TIM1P1,1.2775,2.0,SW218968-1
753,142.325,41791.5,250.14350000000002,Z1MZ250TIM1P2,1.408,2.0,SW218968-1
754,122.86,22465.5,250.87560000000002,Z1MZ250TIM1P3,1.95,2.0,SW218968-1
755,144.39499999999998,20552.0,353.1064,Z1MZ353TIM4P1,4.708,2.0,SW218968-1
756,187.76999999999998,553514.5,383.3732,Z1MZ383TIM5P1,5.018,2.0,SW218968-1
757,148.83499999999998,72261.0,383.11625000000004,Z1MZ383TIM5P2,5.6395,2.0,SW218968-1
758,187.66,6278696.0,383.20550000000003,Z1MZ383TIM5P3,5.3025,2.0,SW218968-1
759,189.75,15556875.5,383.21025,Z1MZ383TIM5P4,5.0225,2.0,SW218968-1
760,132.0,147486.5,234.09325,Z1MZ234TIM6P1,6.228,2.0,SW218968-1
761,141.13,178744.0,252.1234,Z1MZ252TIM4P1,4.102,2.0,SW218968-1
762,156.95,20026.5,252.23275,Z1MZ252TIM4P2,4.8565000000000005,2.0,SW218968-1
763,215.66500000000002,96237.0,597.34445,Z1MZ597TIM2P1,2.4299999999999997,2.0,SW218968-1
764,202.74,24529.5,471.1319,Z1MZ471TIM4P1,4.4425,2.0,SW218968-1
765,163.47,81720.5,357.18745,Z1MZ357TIM3P1,3.3810000000000002,2.0,SW218968-1
766,164.3,386955.5,393.2099,Z1MZ393TIM1P1,1.8195000000000001,2.0,SW218968-1
767,126.53999999999999,211033.5,219.10674999999998,Z1MZ219TIM4P1,4.739000000000001,2.0,SW218968-1
768,138.305,1510235.0,219.17665,Z1MZ219TIM4P2,4.7565,2.0,SW218968-1
769,137.205,2092310.0,219.17624999999998,Z1MZ219TIM4P3,4.237,2.0,SW218968-1
770,137.73,586494.0,219.17585,Z1MZ219TIM4P4,4.0665000000000004,2.0,SW218968-1
771,123.34,120099.5,272.9439,Z1MZ272TIM3P1,3.085,2.0,SW218968-1
772,119.595,104905.0,177.12745,Z1MZ177TIM4P1,4.569,2.0,SW218968-1
773,120.16,37693.0,177.12775,Z1MZ177TIM4P2,4.175,2.0,SW218968-1
774,119.875,90078.5,177.12810000000002,Z1MZ177TIM4P3,4.9795,2.0,SW218968-1
775,162.98000000000002,22020.5,265.2531,Z1MZ265TIM5P1,5.826,2.0,SW218968-1
776,161.945,30471.0,265.2522,Z1MZ265TIM5P2,5.734500000000001,2.0,SW218968-1
777,122.675,13629.5,187.12644999999998,Z1MZ187TIM1P1,1.53,2.0,SW218968-1
778,118.31,20085.5,257.92395,Z1MZ257TIM0P1,0.645,2.0,SW218968-1
779,101.225,32095.0,143.0849,Z1MZ143TIM5P1,5.04,2.0,SW218968-1
780,112.71000000000001,19208.0,161.13094999999998,Z1MZ161TIM5P1,5.3805,2.0,SW218968-1
781,188.075,6246836.5,401.2886,Z1MZ401TIM4P1,4.8565000000000005,2.0,SW218968-1
782,170.01,3741601.5,256.26685,Z1MZ256TIM5P1,5.625500000000001,2.0,SW218968-1
783,126.125,204124.5,203.12205,Z1MZ203TIM2P1,2.1725000000000003,2.0,SW218968-1
784,126.11000000000001,21591.0,203.1215,Z1MZ203TIM2P2,2.6135,2.0,SW218968-1
785,129.35500000000002,1588656.0,203.14535,Z1MZ203TIM2P3,2.8569999999999998,2.0,SW218968-1
786,131.45,94916.5,203.18625,Z1MZ203TIM2P4,2.8615,2.0,SW218968-1
787,181.115,126895.5,401.17975,Z1MZ401TIM3P1,3.4254999999999995,2.0,SW218968-1
